tick,stage,speed_kph,steering_cmd_norm,steering_wheel_deg,steering_input,throttle_cmd,brake_cmd,lane_offset,lane_confidence,route_heading_error_deg,route_lookahead_m,route_speed_target_kph,route_curve_speed_cap_kph,route_preview_curvature,route_preview_distance_m,route_progress_index,damage
1,custom,0.264,0.000000,0.000,0.000000,0.600000,0.000000,-0.000279,1.000,-0.020,12.048,42.000,180.000,0.000031,35.000,0,0.000
2,custom,0.167,0.000000,0.000,0.000000,0.600000,0.000000,-0.000334,1.000,-0.023,12.030,42.000,180.000,0.000031,35.000,0,0.000
3,custom,0.514,0.000000,0.000,0.000000,0.600000,0.000000,-0.000228,1.000,-0.019,12.093,42.000,180.000,0.000031,35.000,0,0.000
4,custom,1.481,0.000000,0.000,0.000000,0.600000,0.000000,-0.000343,1.000,-0.025,12.267,42.000,180.000,0.000031,35.000,0,0.000
5,custom,2.420,0.000000,0.000,0.000000,0.600000,0.000000,-0.000656,1.000,-0.034,12.437,42.000,180.000,0.000031,35.000,0,0.000
6,custom,3.350,0.000000,0.000,0.000000,0.600000,0.000000,-0.000374,1.000,-0.025,12.605,42.000,180.000,0.000031,35.000,0,0.000
7,custom,4.342,0.000000,0.000,0.000000,0.600000,0.000000,-0.000382,1.000,-0.025,12.784,42.000,180.000,0.000031,35.000,0,0.000
8,custom,5.013,0.000000,0.000,0.000000,0.600000,0.000000,-0.000699,1.000,-0.035,12.905,42.000,180.000,0.000031,35.000,0,0.000
9,custom,6.013,0.000000,0.000,0.000000,0.600000,0.000000,-0.000551,1.000,-0.031,13.086,42.000,180.000,0.000031,35.000,0,0.000
10,custom,6.736,0.000000,0.000,0.000000,0.600000,0.000000,-0.000465,1.000,-0.028,13.216,42.000,180.000,0.000031,35.000,0,0.000
11,custom,7.307,0.000000,0.000,0.000000,0.600000,0.000000,-0.000498,1.000,-0.029,13.319,42.000,180.000,0.000031,35.003,0,0.000
12,custom,7.925,0.000000,0.000,0.000000,0.600000,0.000000,-0.000466,1.000,-0.028,13.431,42.000,180.000,0.000031,35.595,0,0.000
13,custom,8.454,0.000000,0.000,0.000000,0.600000,0.000000,-0.000343,1.000,-0.024,13.526,42.000,180.000,0.000031,36.102,0,0.000
14,custom,8.896,0.000000,0.000,0.000000,0.600000,0.000000,-0.000302,1.000,-0.023,13.606,42.000,180.000,0.000031,36.526,0,0.000
15,custom,9.446,0.000000,0.000,0.000000,0.600000,0.000000,-0.000371,1.000,-0.025,13.705,42.000,180.000,0.000031,37.052,1,0.000
16,custom,9.915,0.000000,0.000,0.000000,0.600000,0.000000,-0.000290,1.000,-0.022,13.790,42.000,180.000,0.000031,37.502,1,0.000
17,custom,10.739,0.000000,0.000,0.000000,0.600000,0.000000,-0.000176,1.000,-0.019,13.939,42.000,180.000,0.000031,38.292,1,0.000
18,custom,11.136,0.000000,0.000,0.000000,0.600000,0.000000,-0.000238,1.000,-0.021,14.011,42.000,180.000,0.000031,38.672,1,0.000
19,custom,11.617,0.000000,0.000,0.000000,0.600000,0.000000,-0.000135,1.000,-0.018,14.098,42.000,180.000,0.000031,39.133,1,0.000
20,custom,11.866,0.000000,0.000,0.000000,0.600000,0.000000,-0.000029,1.000,-0.014,14.142,42.000,180.000,0.000031,39.371,1,0.000
21,custom,12.562,0.000000,0.000,0.000000,0.600000,0.000000,0.000031,1.000,-0.012,14.268,42.000,180.000,0.000031,40.039,1,0.000
22,custom,12.972,0.000000,0.000,0.000000,0.600000,0.000000,0.000098,1.000,-0.010,14.342,42.000,180.000,0.000031,40.431,1,0.000
23,custom,13.530,0.000000,0.000,0.000000,0.600000,0.000000,0.000193,1.000,-0.007,14.443,42.000,180.000,0.000031,40.966,1,0.000
24,custom,14.357,0.000000,0.000,0.000000,0.600000,0.000000,0.000304,1.000,-0.003,14.592,42.000,180.000,0.000031,41.758,1,0.000
25,custom,15.268,0.000000,0.000,0.000000,0.600000,0.000000,0.000397,1.000,-0.002,14.757,42.000,180.000,0.000029,42.632,2,0.000
26,custom,15.689,0.000000,0.000,0.000000,0.600000,0.000000,0.000482,1.000,0.001,14.833,42.000,180.000,0.000029,43.035,2,0.000
27,custom,16.700,0.000000,0.000,0.000000,0.600000,0.000000,0.000720,1.000,0.005,15.015,42.000,180.000,0.000029,44.004,2,0.000
28,custom,17.753,0.000000,0.000,0.000000,0.600000,0.000000,0.000992,1.000,0.013,15.205,42.000,180.000,0.000029,45.013,2,0.000
29,custom,18.732,0.000000,0.000,0.000000,0.600000,0.000000,0.001260,1.000,0.020,15.382,42.000,180.000,0.000029,45.952,2,0.000
30,custom,19.973,0.000000,0.000,0.000000,0.600000,0.000000,0.001500,1.000,0.027,15.606,42.000,180.000,0.000029,47.141,2,0.000
31,custom,21.488,0.000000,0.000,0.000000,0.600000,0.000000,0.001702,1.000,0.032,15.880,42.000,180.000,0.000029,48.593,2,0.000
32,custom,22.726,0.000000,0.000,0.000000,0.600000,0.000000,0.001982,1.000,0.033,16.103,42.000,180.000,0.000028,49.779,3,0.000
33,custom,23.983,0.000000,0.000,0.000000,0.600000,0.000000,0.002087,1.000,0.035,16.330,42.000,180.000,0.000028,50.983,3,0.000
34,custom,25.136,0.000000,0.001,-0.000003,0.600000,0.000000,0.002270,1.000,0.040,16.538,42.000,180.000,0.000028,52.089,3,0.000
35,custom,26.456,0.000000,0.005,-0.000018,0.600000,0.000000,0.002474,1.000,0.046,16.777,42.000,180.000,0.000028,53.354,3,0.000
