tick,stage,speed_kph,steering_cmd_norm,steering_wheel_deg,steering_input,throttle_cmd,brake_cmd,lane_offset,lane_confidence,route_heading_error_deg,route_lookahead_m,route_speed_target_kph,route_curve_speed_cap_kph,route_preview_curvature,route_preview_distance_m,route_progress_index,damage
1,custom,0.263,-0.001014,0.000,0.000000,0.600000,0.000000,-0.000866,1.000,-0.035,12.047,45.000,180.000,0.000021,35.000,0,0.000
2,custom,0.444,-0.001579,0.517,-0.001014,0.600000,0.000000,-0.001148,1.000,-0.041,12.080,45.000,180.000,0.000021,35.000,0,0.000
3,custom,0.206,-0.001507,0.805,-0.001579,0.600000,0.000000,-0.000879,1.000,-0.036,12.037,45.000,180.000,0.000021,35.000,0,0.000
4,custom,1.122,-0.001274,0.769,-0.001507,0.600000,0.000000,-0.000654,1.000,-0.031,12.203,45.000,180.000,0.000021,35.000,0,0.000
5,custom,1.953,-0.001711,0.650,-0.001274,0.600000,0.000000,-0.001218,1.000,-0.043,12.353,45.000,180.000,0.000021,35.000,0,0.000
6,custom,2.891,-0.002023,0.873,-0.001711,0.600000,0.000000,-0.001433,1.000,-0.048,12.522,45.000,180.000,0.000021,35.000,0,0.000
7,custom,3.771,-0.001635,1.032,-0.002023,0.600000,0.000000,-0.000913,1.000,-0.036,12.681,45.000,180.000,0.000021,35.000,0,0.000
8,custom,4.519,-0.001932,0.834,-0.001635,0.600000,0.000000,-0.001386,1.000,-0.046,12.816,45.000,180.000,0.000021,35.000,0,0.000
9,custom,5.367,-0.002368,0.985,-0.001932,0.600000,0.000000,-0.001788,1.000,-0.056,12.969,45.000,180.000,0.000021,35.000,0,0.000
10,custom,5.993,-0.002213,1.208,-0.002368,0.600000,0.000000,-0.001481,1.000,-0.048,13.082,45.000,180.000,0.000021,35.000,0,0.000
11,custom,6.751,-0.002242,1.129,-0.002213,0.600000,0.000000,-0.001579,1.000,-0.050,13.219,45.000,180.000,0.000021,35.000,0,0.000
12,custom,7.489,-0.002482,1.143,-0.002242,0.600000,0.000000,-0.001857,1.000,-0.056,13.352,45.000,180.000,0.000021,35.177,0,0.000
13,custom,8.053,-0.002618,1.266,-0.002482,0.600000,0.000000,-0.001943,1.000,-0.058,13.454,45.000,180.000,0.000021,35.717,0,0.000
14,custom,8.478,-0.002751,1.335,-0.002618,0.600000,0.000000,-0.002060,1.000,-0.061,13.531,45.000,180.000,0.000021,36.124,0,0.000
15,custom,8.867,-0.002942,1.403,-0.002751,0.600000,0.000000,-0.002244,1.000,-0.065,13.601,45.000,180.000,0.000021,36.497,0,0.000
16,custom,9.743,-0.003067,1.500,-0.002942,0.600000,0.000000,-0.002346,1.000,-0.067,13.759,45.000,180.000,0.000021,37.337,0,0.000
17,custom,9.852,-0.003263,1.564,-0.003067,0.600000,0.000000,-0.002541,1.000,-0.071,13.779,45.000,180.000,0.000021,37.442,0,0.000
18,custom,10.472,-0.003457,1.664,-0.003263,0.600000,0.000000,-0.002716,1.000,-0.074,13.891,45.000,180.000,0.000021,38.036,0,0.000
19,custom,10.755,-0.003672,1.763,-0.003457,0.600000,0.000000,-0.002915,1.000,-0.078,13.942,45.000,180.000,0.000021,38.306,0,0.000
20,custom,11.492,-0.005198,1.873,-0.003672,0.600000,0.000000,-0.005451,1.000,-0.087,14.075,45.000,180.000,0.000010,39.013,1,0.000
21,custom,12.057,-0.006111,2.651,-0.005198,0.600000,0.000000,-0.006100,1.000,-0.097,14.177,45.000,180.000,0.000010,39.555,1,0.000
22,custom,12.129,-0.006971,3.116,-0.006111,0.600000,0.000000,-0.006906,1.000,-0.109,14.190,45.000,180.000,0.000010,39.624,1,0.000
23,custom,12.960,-0.007869,3.555,-0.006971,0.600000,0.000000,-0.007838,1.000,-0.122,14.340,45.000,180.000,0.000010,40.420,1,0.000
24,custom,13.408,-0.008892,4.013,-0.007869,0.600000,0.000000,-0.008907,1.000,-0.139,14.421,45.000,180.000,0.000010,40.849,1,0.000
25,custom,13.954,-0.010141,4.535,-0.008892,0.600000,0.000000,-0.010248,1.000,-0.159,14.520,45.000,180.000,0.000010,41.373,1,0.000
26,custom,14.697,-0.011604,5.172,-0.010141,0.600000,0.000000,-0.011821,1.000,-0.183,14.654,45.000,180.000,0.000010,42.085,1,0.000
27,custom,15.639,-0.013305,5.918,-0.011604,0.600000,0.000000,-0.013673,1.000,-0.212,14.824,45.000,180.000,0.000010,42.988,1,0.000
28,custom,16.433,-0.015348,6.786,-0.013305,0.600000,0.000000,-0.015903,1.000,-0.247,14.967,45.000,180.000,0.000010,43.748,1,0.000
29,custom,16.725,-0.017796,7.828,-0.015348,0.600000,0.000000,-0.018500,1.000,-0.289,15.020,45.000,180.000,0.000010,44.028,1,0.000
30,custom,18.354,-0.020596,9.076,-0.017796,0.600000,0.000000,-0.021657,1.000,-0.340,15.314,45.000,180.000,0.000010,45.589,1,0.000
31,custom,19.043,-0.023988,10.504,-0.020596,0.600000,0.000000,-0.025376,1.000,-0.400,15.438,45.000,180.000,0.000010,46.249,1,0.000
32,custom,19.617,-0.028303,12.234,-0.023988,0.600000,0.000000,-0.030145,1.000,-0.479,15.542,45.000,180.000,0.000010,46.799,1,0.000
33,custom,21.019,-0.033693,14.434,-0.028303,0.600000,0.000000,-0.036294,1.000,-0.583,15.795,45.000,180.000,0.000010,48.143,1,0.000
34,custom,22.381,-0.040243,17.184,-0.033693,0.600000,0.000000,-0.043716,1.000,-0.709,16.041,45.000,180.000,0.000010,49.449,1,0.000
35,custom,23.614,-0.048259,20.524,-0.040243,0.600000,0.000000,-0.052788,1.000,-0.867,16.264,45.000,180.000,0.000010,50.630,1,0.000
36,custom,24.767,-0.058226,24.637,-0.048337,0.600000,0.000000,-0.064090,1.000,-1.067,16.472,45.000,180.000,0.000010,51.735,1,0.000
37,custom,25.745,-0.070741,29.889,-0.058636,0.600000,0.000000,-0.078216,1.000,-1.321,16.648,45.000,180.000,0.000010,52.672,1,0.000
38,custom,27.193,-0.085666,36.503,-0.071675,0.600000,0.000000,-0.095111,1.000,-1.631,16.910,45.000,180.000,0.000010,54.060,1,0.000
39,custom,28.433,-0.103722,44.436,-0.087259,0.000000,1.000000,-0.115515,1.000,-2.013,17.134,23.090,180.000,0.000010,55.248,1,0.000
40,custom,22.611,-0.129906,53.726,-0.105227,0.600000,0.000000,-0.139474,1.000,-2.472,16.082,18.881,180.000,0.000010,49.669,1,0.000
41,custom,28.632,-0.152288,64.529,-0.129017,0.000000,1.000000,-0.166015,1.000,-2.993,17.170,15.203,180.000,0.000010,55.439,1,0.000
42,custom,21.066,-0.190906,76.404,-0.151759,0.600000,0.000000,-0.200246,1.000,-3.678,15.804,11.684,180.000,0.000010,48.188,1,0.000
43,custom,27.571,-0.218567,88.658,-0.176383,0.000000,1.000000,-0.231731,1.000,-4.324,16.978,9.339,180.000,0.000010,54.422,1,0.000
44,custom,21.739,-0.265694,102.122,-0.202370,0.600000,0.000000,-0.274091,1.000,-5.209,15.925,8.000,180.000,0.000010,48.833,1,0.000
45,custom,27.262,-0.302652,116.366,-0.231210,0.000000,1.000000,-0.315531,1.000,-6.100,16.922,8.000,180.000,0.000010,54.126,1,0.000
46,custom,18.076,-0.370592,131.701,-0.260775,0.600000,0.000000,-0.368017,1.000,-7.257,15.264,8.000,180.000,0.000010,45.323,1,0.000
47,custom,26.607,-0.502006,148.505,-0.294820,0.000000,1.000000,-0.619578,1.000,-8.340,16.804,8.000,180.000,0.000017,53.498,2,0.000
