tick,stage,speed_kph,steering_cmd_norm,steering_wheel_deg,steering_input,throttle_cmd,brake_cmd,lane_offset,lane_confidence,route_heading_error_deg,route_lookahead_m,route_speed_target_kph,route_curve_speed_cap_kph,route_preview_curvature,route_preview_distance_m,route_progress_index,damage
1,custom,0.274,0.000000,0.000,0.000000,0.600000,0.000000,-0.000895,1.000,-0.036,12.049,45.000,180.000,0.000021,35.000,0,0.000
2,custom,0.395,0.000000,0.000,0.000000,0.600000,0.000000,-0.001164,1.000,-0.042,12.071,45.000,180.000,0.000021,35.000,0,0.000
3,custom,0.230,0.000000,0.000,0.000000,0.600000,0.000000,-0.000928,1.000,-0.037,12.042,45.000,180.000,0.000021,35.000,0,0.000
4,custom,1.160,0.000000,0.000,0.000000,0.600000,0.000000,-0.000744,1.000,-0.033,12.209,45.000,180.000,0.000021,35.000,0,0.000
5,custom,1.980,0.000000,0.000,0.000000,0.600000,0.000000,-0.001227,1.000,-0.044,12.357,45.000,180.000,0.000021,35.000,0,0.000
6,custom,2.868,0.000000,0.000,0.000000,0.600000,0.000000,-0.001402,1.000,-0.047,12.518,45.000,180.000,0.000021,35.000,0,0.000
7,custom,3.751,0.000000,0.000,0.000000,0.600000,0.000000,-0.000888,1.000,-0.036,12.677,45.000,180.000,0.000021,35.000,0,0.000
8,custom,4.500,0.000000,0.000,0.000000,0.600000,0.000000,-0.001152,1.000,-0.041,12.812,45.000,180.000,0.000021,35.000,0,0.000
9,custom,5.159,0.000000,0.000,0.000000,0.600000,0.000000,-0.001490,1.000,-0.049,12.932,45.000,180.000,0.000021,35.000,0,0.000
10,custom,5.934,0.000000,0.000,0.000000,0.600000,0.000000,-0.001169,1.000,-0.042,13.071,45.000,180.000,0.000021,35.000,0,0.000
11,custom,6.722,0.000000,0.000,0.000000,0.600000,0.000000,-0.001060,1.000,-0.039,13.214,45.000,180.000,0.000021,35.000,0,0.000
12,custom,7.437,0.000000,0.000,0.000000,0.600000,0.000000,-0.001151,1.000,-0.041,13.343,45.000,180.000,0.000021,35.127,0,0.000
13,custom,8.076,0.000000,0.000,0.000000,0.600000,0.000000,-0.001085,1.000,-0.040,13.458,45.000,180.000,0.000021,35.739,0,0.000
14,custom,8.475,0.000000,0.000,0.000000,0.600000,0.000000,-0.000993,1.000,-0.038,13.530,45.000,180.000,0.000021,36.122,0,0.000
15,custom,8.868,0.000000,0.000,0.000000,0.600000,0.000000,-0.000953,1.000,-0.037,13.601,45.000,180.000,0.000021,36.499,0,0.000
16,custom,9.893,0.000000,0.000,0.000000,0.600000,0.000000,-0.000814,1.000,-0.034,13.786,45.000,180.000,0.000021,37.481,0,0.000
17,custom,9.944,0.000000,0.000,0.000000,0.600000,0.000000,-0.000761,1.000,-0.032,13.795,45.000,180.000,0.000021,37.529,0,0.000
18,custom,10.821,0.000000,0.000,0.000000,0.600000,0.000000,-0.000544,1.000,-0.027,13.954,45.000,180.000,0.000021,38.370,0,0.000
19,custom,11.141,0.000000,0.000,0.000000,0.600000,0.000000,-0.000589,1.000,-0.028,14.012,45.000,180.000,0.000021,38.676,0,0.000
20,custom,11.396,0.000000,0.000,0.000000,0.600000,0.000000,-0.001188,1.000,-0.025,14.058,45.000,180.000,0.000010,38.921,1,0.000
21,custom,11.899,0.000000,0.000,0.000000,0.600000,0.000000,-0.001134,1.000,-0.025,14.149,45.000,180.000,0.000010,39.404,1,0.000
22,custom,12.384,0.000000,0.000,0.000000,0.600000,0.000000,-0.000986,1.000,-0.022,14.236,45.000,180.000,0.000010,39.868,1,0.000
23,custom,13.262,0.000000,0.000,0.000000,0.600000,0.000000,-0.000769,1.000,-0.018,14.395,45.000,180.000,0.000010,40.709,1,0.000
24,custom,14.044,0.000000,0.000,0.000000,0.600000,0.000000,-0.000611,1.000,-0.016,14.536,45.000,180.000,0.000010,41.459,1,0.000
25,custom,14.415,0.000000,0.000,0.000000,0.600000,0.000000,-0.000449,1.000,-0.013,14.603,45.000,180.000,0.000010,41.815,1,0.000
26,custom,14.732,0.000000,0.000,0.000000,0.600000,0.000000,-0.000207,1.000,-0.009,14.660,45.000,180.000,0.000010,42.118,1,0.000
27,custom,15.695,0.000000,0.000,0.000000,0.600000,0.000000,0.000029,1.000,-0.005,14.834,45.000,180.000,0.000010,43.041,1,0.000
28,custom,16.811,0.000000,0.000,0.000000,0.600000,0.000000,0.000140,1.000,-0.003,15.035,45.000,180.000,0.000010,44.111,1,0.000
29,custom,17.287,0.000000,0.000,0.000000,0.600000,0.000000,0.000351,1.000,0.001,15.121,45.000,180.000,0.000010,44.567,1,0.000
30,custom,17.950,0.000000,0.000,0.000000,0.600000,0.000000,0.000691,1.000,0.006,15.241,45.000,180.000,0.000010,45.202,1,0.000
31,custom,19.205,0.000000,0.000,0.000000,0.600000,0.000000,0.001083,1.000,0.013,15.468,45.000,180.000,0.000010,46.405,1,0.000
32,custom,20.592,0.000000,0.000,0.000000,0.600000,0.000000,0.001406,1.000,0.019,15.718,45.000,180.000,0.000010,47.734,1,0.000
33,custom,21.786,0.000000,0.000,0.000000,0.600000,0.000000,0.001586,1.000,0.022,15.934,45.000,180.000,0.000010,48.879,1,0.000
34,custom,23.212,0.000000,0.000,0.000000,0.600000,0.000000,0.001824,1.000,0.026,16.191,45.000,180.000,0.000010,50.245,1,0.000
