tick,stage,speed_kph,steering_cmd_norm,steering_wheel_deg,steering_input,throttle_cmd,brake_cmd,lane_offset,lane_confidence,route_heading_error_deg,route_lookahead_m,route_speed_target_kph,route_curve_speed_cap_kph,route_preview_curvature,route_preview_distance_m,route_progress_index,sensor_near_offset,sensor_far_offset,sensor_heading_hint,sensor_curvature_hint,sensor_width_norm,sensor_sample_count,sensor_speed_target_kph,sensor_curve_speed_cap_kph,sensor_obstacle_speed_cap_kph,sensor_lateral_accel_cap_kph,sensor_depth_min_m,sensor_close_fraction,sensor_lateral_accel_mps2,damage
11,sensor,37.173,-0.143346,90.279,-0.190487,0.600000,0.000000,-0.074922,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.090625,-0.164062,-0.089141,0.098437,0.802604,6,40.000,48.013,240.000,240.000,35.000,0.000000,1.658354,0.000
12,sensor,42.737,-0.050171,76.193,-0.149097,0.000000,0.273706,-0.060039,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.239063,-0.221094,-0.161055,0.299414,0.702083,6,40.000,40.021,48.593,240.000,34.000,0.000000,4.389268,0.000
13,sensor,36.435,0.059276,26.879,-0.053123,0.600000,0.000000,0.013750,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.143750,-0.056250,-0.070000,0.210547,0.705469,6,40.000,45.370,240.000,240.000,64.000,0.000000,4.654521,0.000
14,sensor,42.469,0.085350,-32.375,0.063170,0.000000,0.246934,0.014570,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.146094,-0.056250,-0.070820,0.181836,0.699479,6,40.000,46.321,240.000,240.000,255.000,0.000000,4.437474,0.000
15,sensor,36.805,0.029873,-46.424,0.091281,0.600000,0.000000,-0.031367,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.136719,-0.121875,-0.090508,0.168164,0.733594,6,40.000,46.377,240.000,240.000,53.000,0.000000,4.468213,0.000
16,sensor,42.531,-0.123117,-15.386,0.029572,0.000000,0.677890,-0.178906,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.125781,-0.342969,-0.164062,0.360937,0.665104,6,35.752,35.752,240.000,240.000,47.000,0.000000,3.744126,0.000
17,sensor,29.326,-0.177636,65.653,-0.128345,0.000000,1.000000,-0.016211,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.296094,-0.184375,-0.168164,-0.140820,0.730729,6,12.000,46.534,240.000,12.000,43.000,0.000000,10.107488,0.000
18,sensor,8.572,-0.121701,90.594,-0.177636,0.600000,0.000000,0.026992,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.317969,-0.129688,-0.156680,-0.118945,0.629687,6,12.000,47.218,240.000,12.000,45.000,0.000000,10.591167,0.000
19,sensor,23.907,-0.061752,62.068,-0.121701,0.600000,0.000000,-0.055547,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.144531,-0.163281,-0.107734,0.185938,0.688802,6,40.000,45.326,240.000,44.453,59.000,0.000000,6.144917,0.000
20,sensor,30.785,-0.063093,32.701,-0.064416,0.600000,0.000000,-0.071797,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.144531,-0.188281,-0.116484,0.194141,0.695573,6,40.000,44.744,240.000,49.911,255.000,0.000000,5.576924,0.000
21,sensor,36.655,-0.006379,34.292,-0.067561,0.000000,0.119472,0.027930,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.264062,-0.099219,-0.127148,0.077930,0.566927,6,40.000,48.521,240.000,240.000,255.000,0.000000,4.816615,0.000
22,sensor,33.902,0.005498,3.273,-0.006245,0.600000,0.000000,0.084023,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.344531,-0.056250,-0.140273,-0.102539,0.640625,6,40.000,47.354,240.000,240.000,255.000,0.000000,2.528064,0.000
23,sensor,39.278,0.147736,-2.959,0.005580,0.000000,0.000000,0.030000,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.153906,-0.036719,-0.066719,0.308984,0.690104,6,40.000,41.391,240.000,240.000,255.000,0.000000,4.364084,0.000
24,sensor,38.070,0.071061,-79.468,0.156611,0.000000,0.000000,0.075742,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.338281,-0.065625,-0.141367,-0.050586,0.600260,6,40.000,48.689,240.000,240.000,255.000,0.000000,1.633118,0.000
25,sensor,36.619,0.069982,-38.863,0.076211,0.600000,0.000000,-0.007813,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.154687,-0.095312,-0.087500,0.221484,0.705469,6,40.000,44.825,240.000,240.000,255.000,0.000000,1.084327,0.000
26,sensor,41.628,0.024494,-37.766,0.073903,0.000000,0.000000,-0.043203,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.140625,-0.142187,-0.098984,0.191406,0.690885,6,40.000,45.373,240.000,240.000,255.000,0.000000,3.848569,0.000
27,sensor,40.273,-0.047387,-13.539,0.026687,0.000000,0.000000,-0.064062,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.128906,-0.167969,-0.103906,0.128516,0.673958,6,40.000,47.145,240.000,240.000,38.000,0.000000,0.958155,0.000
28,sensor,39.056,-0.040428,25.974,-0.051243,0.000000,0.000000,-0.054922,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.128906,-0.153906,-0.098984,0.166797,0.699740,6,40.000,46.091,240.000,240.000,35.000,0.000000,1.043679,0.000
29,sensor,37.838,-0.026071,22.465,-0.043614,0.489699,0.000000,-0.046836,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.137500,-0.146094,-0.099258,0.168164,0.683854,6,40.000,46.124,45.778,240.000,32.000,0.000000,1.042474,0.000
30,sensor,41.904,-0.150402,13.672,-0.027009,0.000000,0.000000,-0.107148,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.253906,-0.301563,-0.194414,0.146289,0.595833,6,40.000,45.106,240.000,240.000,255.000,0.000000,3.019937,0.000
31,sensor,40.227,-0.065874,81.259,-0.159666,0.000000,0.000000,-0.038828,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.142969,-0.136719,-0.097891,0.139453,0.678125,6,40.000,47.111,240.000,240.000,255.000,0.000000,0.930377,0.000
32,sensor,39.119,-0.034980,35.846,-0.070568,0.000000,0.000000,0.056992,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.339844,-0.095312,-0.152305,-0.110742,0.610156,6,40.000,47.235,240.000,240.000,255.000,0.000000,1.098550,0.000
33,sensor,37.747,-0.004422,19.601,-0.038413,0.517893,0.000000,0.084648,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.349219,-0.057812,-0.142461,-0.102539,0.616146,6,40.000,47.327,240.000,240.000,255.000,0.000000,1.159716,0.000
34,sensor,42.060,0.193452,2.647,-0.005386,0.000000,0.206023,0.063633,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.168750,0.007031,-0.056602,0.304883,0.529167,6,40.000,41.281,240.000,240.000,255.000,0.000000,3.510117,0.000
35,sensor,37.459,0.173601,-101.860,0.203545,0.600000,0.000000,0.114687,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.352344,-0.013281,-0.127969,0.008203,0.593750,6,40.000,49.324,240.000,240.000,255.000,0.000000,4.311149,0.000
36,sensor,42.305,0.060760,-93.536,0.183215,0.000000,0.230515,-0.030312,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.148438,-0.126562,-0.096250,0.183203,0.668490,6,40.000,45.825,240.000,240.000,255.000,0.000000,3.376659,0.000
37,sensor,37.252,-0.019067,-31.856,0.063044,0.600000,0.000000,-0.056055,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.124219,-0.153125,-0.097070,0.132617,0.659115,6,40.000,47.166,240.000,240.000,255.000,0.000000,3.920075,0.000
38,sensor,42.477,-0.068421,10.540,-0.020521,0.000000,0.247735,-0.066172,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.115625,-0.164062,-0.097891,0.117578,0.670052,6,40.000,47.498,240.000,240.000,255.000,0.000000,4.131837,0.000
39,sensor,37.217,-0.113595,37.277,-0.073398,0.600000,0.000000,-0.111875,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.125781,-0.239844,-0.127969,0.221484,0.618750,6,40.000,43.076,240.000,240.000,255.000,0.000000,4.259745,0.000
40,sensor,42.554,-0.166579,61.605,-0.120796,0.000000,0.255424,-0.056641,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.253125,-0.223438,-0.166797,0.000000,0.610938,6,40.000,49.500,240.000,240.000,255.000,0.000000,3.821266,0.000
41,sensor,36.830,0.073421,89.507,-0.174846,0.600000,0.000000,0.054492,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.158594,-0.001563,-0.056055,0.269336,0.586458,6,40.000,42.862,240.000,240.000,255.000,0.000000,4.157918,0.000
42,sensor,42.071,0.198846,-40.103,0.078076,0.000000,0.207055,0.055859,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.162500,-0.001563,-0.057422,0.281641,0.577604,6,40.000,42.328,240.000,240.000,255.000,0.000000,3.419308,0.000
43,sensor,37.376,0.171848,-106.011,0.208288,0.600000,0.000000,0.118477,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.341406,-0.001563,-0.120039,-0.017773,0.615365,6,40.000,49.197,240.000,240.000,255.000,0.000000,4.145822,0.000
44,sensor,42.532,0.412614,-92.878,0.179832,0.000000,0.253233,0.294844,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.134375,0.381250,0.086406,-0.177734,0.602083,6,40.000,43.176,240.000,240.000,255.000,0.000000,3.465894,0.000
45,sensor,36.151,0.172614,-195.987,0.400496,0.600000,0.000000,-0.028086,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.135937,-0.116406,-0.088320,0.039648,0.687500,6,40.000,49.450,240.000,49.994,255.000,0.000000,5.519252,0.000
46,sensor,41.162,-0.127386,-90.020,0.178441,0.000000,0.881602,-0.068672,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.056250,-0.135938,-0.067266,-0.508594,0.654948,6,32.346,32.346,240.000,240.000,127.000,0.000000,4.257713,0.000
47,sensor,23.765,-0.104506,64.592,-0.131142,0.000000,1.000000,-0.022891,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,-0.062500,-0.001563,0.021328,-0.106641,0.711719,6,12.000,48.726,240.000,12.000,90.000,0.000000,10.613218,0.000
48,sensor,11.086,-0.157765,53.298,-0.104506,0.000000,0.000000,-0.045391,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,-0.048437,-0.043750,0.001641,-0.155859,0.629167,6,12.000,47.540,240.000,12.000,80.700,0.000000,9.032070,0.000
49,sensor,17.208,-0.457765,80.460,-0.157765,0.600000,0.000000,-0.174844,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.075000,-0.309375,-0.134531,-0.590625,0.615365,6,24.667,27.004,24.667,240.000,17.000,0.000000,0.977406,0.000
50,sensor,24.513,-0.509119,199.239,-0.410252,0.600000,0.000000,-0.205703,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.069531,-0.353906,-0.148203,-0.041016,0.748698,6,40.000,47.939,240.000,240.000,119.000,0.000000,3.009390,0.000
51,sensor,26.859,-0.394323,259.651,-0.509123,0.600000,0.000000,-0.148203,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.104688,-0.284375,-0.136172,0.062891,0.734635,6,40.000,47.934,240.000,240.000,163.000,0.000000,2.793450,0.000
52,sensor,29.421,-0.431297,201.105,-0.394323,0.600000,0.000000,-0.166797,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.021094,-0.267969,-0.101172,-0.076563,0.576562,6,40.000,47.748,240.000,240.000,255.000,0.000000,1.604774,0.000
53,sensor,32.478,-0.489854,218.024,-0.426541,0.000000,0.024690,-0.098828,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.078906,-0.194531,-0.095703,-0.391016,0.429688,6,36.533,36.533,240.000,240.000,255.000,0.000000,0.191382,0.000
54,sensor,21.631,-0.263163,247.274,-0.484861,0.600000,0.000000,-0.197070,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.110156,-0.362500,-0.165430,0.509961,0.393490,6,29.361,29.361,240.000,240.000,255.000,0.000000,0.997947,0.000
55,sensor,34.029,-0.023163,133.161,-0.261335,0.000000,0.000000,0.044805,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.207813,-0.042969,-0.087773,0.430664,0.386719,6,35.650,35.650,240.000,240.000,255.000,0.000000,5.084457,0.000
56,sensor,28.053,0.200763,11.574,-0.023536,0.600000,0.000000,0.213867,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.541406,0.037500,-0.176367,-0.034180,0.438021,6,40.000,47.799,240.000,240.000,255.000,0.000000,1.010616,0.000
57,sensor,31.824,0.245964,-97.787,0.205990,0.600000,0.000000,0.204258,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.542969,0.021875,-0.182383,-0.072461,0.489844,6,40.000,46.727,240.000,240.000,255.000,0.000000,2.225752,0.000
58,sensor,37.371,0.515924,-131.805,0.258553,0.000000,0.109175,0.310078,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.560937,0.175000,-0.135078,0.120313,0.483594,6,40.000,44.554,240.000,240.000,255.000,0.000000,4.273311,0.000
59,sensor,33.764,0.584618,-242.335,0.492921,0.600000,0.000000,0.198242,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.261719,0.164062,-0.034180,0.329492,0.505469,6,38.816,38.816,240.000,240.000,255.000,0.000000,3.623377,0.000
60,sensor,38.725,0.344618,-301.371,0.589090,0.000000,0.000000,0.043984,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.215625,-0.048438,-0.092422,0.153125,0.660677,6,40.000,46.709,240.000,240.000,255.000,0.000000,1.586174,0.000
61,sensor,36.260,0.104618,-166.320,0.323743,0.600000,0.000000,-0.117344,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.079688,-0.223438,-0.106094,0.123047,0.676302,6,40.000,46.801,240.000,240.000,93.000,0.000000,1.283493,0.000
62,sensor,41.042,-0.195382,-52.230,0.104326,0.000000,0.831959,-0.224258,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,-0.042969,-0.321875,-0.097617,-0.441602,0.636719,6,32.723,32.723,240.000,240.000,98.000,0.000000,4.660752,0.000
63,sensor,23.530,-0.495382,91.887,-0.196964,0.000000,0.269892,-0.285156,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,-0.082031,-0.394531,-0.109375,-0.426563,0.579948,6,20.831,32.408,240.000,20.831,92.000,0.000000,7.660417,0.000
64,sensor,19.241,-0.618128,219.908,-0.449899,0.600000,0.000000,-0.192734,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.182031,-0.394531,-0.201797,-0.248828,0.589063,6,39.851,39.851,240.000,240.000,59.000,0.000000,2.714386,0.000
65,sensor,32.858,-0.644902,315.239,-0.617085,0.000000,0.000000,-0.316133,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,-0.325781,-0.310937,0.005195,0.004102,0.601042,6,34.519,49.086,34.519,240.000,24.000,0.000000,1.257914,0.000
66,sensor,27.074,-0.676846,325.757,-0.638292,0.600000,0.000000,-0.198359,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,-0.164844,-0.216406,-0.018047,-0.391016,0.520573,6,36.391,36.391,240.000,240.000,77.000,0.000000,0.104567,0.000
67,sensor,32.262,-0.747526,339.578,-0.664476,0.000000,0.000000,-0.211602,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,-0.054688,-0.296094,-0.084492,-0.427930,0.488281,6,33.648,33.648,240.000,240.000,77.000,0.000000,0.209673,0.000
68,sensor,26.237,-0.507526,374.489,-0.734238,0.600000,0.000000,0.003398,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.044531,-0.018750,-0.022148,0.094336,0.417708,6,40.000,49.069,240.000,240.000,255.000,0.000000,0.358833,0.000
69,sensor,32.320,-0.267526,245.474,-0.479610,0.526784,0.000000,0.028281,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.003906,0.041406,0.013125,0.103906,0.473698,6,40.000,48.806,240.000,240.000,255.000,0.000000,0.969117,0.000
70,sensor,34.459,0.032474,106.811,-0.205551,0.600000,0.000000,0.247422,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.004687,0.378125,0.130703,0.054688,0.396875,6,40.000,47.395,240.000,240.000,255.000,0.000000,2.118498,0.000
71,sensor,40.195,0.272474,-66.438,0.134220,0.000000,0.000000,0.175820,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,-0.208594,0.382812,0.206992,-0.077930,0.399740,6,40.000,46.560,240.000,240.000,255.000,0.000000,2.685925,0.000
72,sensor,32.426,0.572474,-175.488,0.354212,0.000000,0.000000,0.254570,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.270313,0.246094,-0.008477,0.477148,0.480990,6,32.153,32.153,240.000,240.000,255.000,0.000000,0.352215,0.000
73,sensor,28.828,0.850366,-267.218,0.537572,0.600000,0.000000,0.466602,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.565625,0.413281,-0.053320,0.099805,0.451562,6,40.000,44.602,240.000,240.000,255.000,0.000000,5.050569,0.000
74,sensor,33.377,0.610366,-394.022,0.793330,0.518067,0.000000,0.081875,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,-0.025781,0.139844,0.057969,0.000000,0.290365,6,40.000,49.819,240.000,240.000,255.000,0.000000,2.029529,0.000
75,sensor,36.336,0.370366,-313.977,0.614778,0.308837,0.000000,-0.173164,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,-0.599219,0.056250,0.229414,-0.195508,0.394271,6,40.000,41.943,240.000,240.000,255.000,0.000000,1.990374,0.000
76,sensor,37.978,0.670366,-178.660,0.346740,0.000000,0.000000,0.360234,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.495312,0.287500,-0.072734,0.287109,0.483854,6,37.936,37.936,240.000,240.000,255.000,0.000000,2.329728,0.000
