tick,stage,speed_kph,steering_cmd_norm,steering_wheel_deg,steering_input,throttle_cmd,brake_cmd,lane_offset,lane_confidence,route_heading_error_deg,route_lookahead_m,route_speed_target_kph,route_curve_speed_cap_kph,route_preview_curvature,route_preview_distance_m,route_progress_index,damage
1,custom,0.267,0.000000,0.000,0.000000,0.600000,0.000000,-0.000275,1.000,-0.020,12.048,20.000,180.000,0.000031,35.000,0,0.000
2,custom,0.352,0.000000,0.000,0.000000,0.600000,0.000000,-0.000348,1.000,-0.023,12.064,20.000,180.000,0.000031,35.000,0,0.000
3,custom,0.302,0.000000,0.000,0.000000,0.600000,0.000000,-0.000276,1.000,-0.021,12.055,20.000,180.000,0.000031,35.000,0,0.000
4,custom,1.222,0.000000,0.000,0.000000,0.600000,0.000000,-0.000322,1.000,-0.024,12.221,20.000,180.000,0.000031,35.000,0,0.000
5,custom,2.048,0.000000,0.000,0.000000,0.600000,0.000000,-0.000532,1.000,-0.031,12.370,20.000,180.000,0.000031,35.000,0,0.000
6,custom,2.928,0.000000,0.000,0.000000,0.600000,0.000000,-0.000623,1.000,-0.033,12.529,20.000,180.000,0.000031,35.000,0,0.000
7,custom,3.767,0.000000,0.000,0.000000,0.600000,0.000000,-0.000338,1.000,-0.024,12.680,20.000,180.000,0.000031,35.000,0,0.000
8,custom,4.515,0.000000,0.000,0.000000,0.600000,0.000000,-0.000503,1.000,-0.029,12.815,20.000,180.000,0.000031,35.000,0,0.000
9,custom,5.155,0.000000,0.000,0.000000,0.600000,0.000000,-0.000687,1.000,-0.035,12.931,20.000,180.000,0.000031,35.000,0,0.000
10,custom,6.002,0.000000,0.000,0.000000,0.600000,0.000000,-0.000542,1.000,-0.030,13.084,20.000,180.000,0.000031,35.000,0,0.000
11,custom,6.546,0.000000,0.000,0.000000,0.600000,0.000000,-0.000454,1.000,-0.028,13.182,20.000,180.000,0.000031,35.000,0,0.000
12,custom,6.966,0.000000,0.000,0.000000,0.600000,0.000000,-0.000486,1.000,-0.029,13.258,20.000,180.000,0.000031,35.000,0,0.000
13,custom,7.680,0.000000,0.000,0.000000,0.600000,0.000000,-0.000471,1.000,-0.028,13.387,20.000,180.000,0.000031,35.360,0,0.000
14,custom,8.450,0.000000,0.000,0.000000,0.600000,0.000000,-0.000340,1.000,-0.024,13.526,20.000,180.000,0.000031,36.098,0,0.000
15,custom,8.699,0.000000,0.000,0.000000,0.600000,0.000000,-0.000279,1.000,-0.022,13.571,20.000,180.000,0.000031,36.336,0,0.000
16,custom,9.293,0.000000,0.000,0.000000,0.600000,0.000000,-0.000391,1.000,-0.025,13.678,20.000,180.000,0.000031,36.906,1,0.000
17,custom,10.215,0.000000,0.000,0.000000,0.600000,0.000000,-0.000270,1.000,-0.022,13.844,20.000,180.000,0.000031,37.790,1,0.000
18,custom,10.227,0.000000,0.000,0.000000,0.600000,0.000000,-0.000292,1.000,-0.022,13.847,20.000,180.000,0.000031,37.801,1,0.000
19,custom,10.885,0.000000,0.000,0.000000,0.600000,0.000000,-0.000159,1.000,-0.018,13.965,20.000,180.000,0.000031,38.432,1,0.000
20,custom,11.476,0.000000,0.000,0.000000,0.600000,0.000000,-0.000182,1.000,-0.019,14.072,20.000,180.000,0.000031,38.998,1,0.000
21,custom,11.574,0.000000,0.000,0.000000,0.600000,0.000000,-0.000069,1.000,-0.016,14.090,20.000,180.000,0.000031,39.092,1,0.000
22,custom,12.345,0.000000,0.000,0.000000,0.600000,0.000000,0.000003,1.000,-0.013,14.229,20.000,180.000,0.000031,39.830,1,0.000
23,custom,12.885,0.000000,0.000,0.000000,0.600000,0.000000,0.000072,1.000,-0.011,14.327,20.000,180.000,0.000031,40.348,1,0.000
24,custom,13.545,0.000000,0.000,0.000000,0.600000,0.000000,0.000185,1.000,-0.007,14.446,20.000,180.000,0.000031,40.981,1,0.000
25,custom,14.247,0.000000,0.000,0.000000,0.600000,0.000000,0.000286,1.000,-0.004,14.572,20.000,180.000,0.000031,41.654,1,0.000
26,custom,15.077,0.000000,0.000,0.000000,0.600000,0.000000,0.000308,1.000,-0.004,14.722,20.000,180.000,0.000029,42.449,2,0.000
27,custom,15.363,0.000000,0.000,0.000000,0.600000,0.000000,0.000390,1.000,-0.002,14.774,20.000,180.000,0.000029,42.723,2,0.000
28,custom,16.353,0.000000,0.000,0.000000,0.520123,0.000000,0.000573,1.000,0.004,14.953,20.000,180.000,0.000029,43.672,2,0.000
29,custom,17.373,0.000000,0.000,0.000000,0.351901,0.000000,0.000822,1.000,0.008,15.137,20.000,180.000,0.000029,44.649,2,0.000
30,custom,18.394,0.000000,0.000,0.000000,0.000000,0.000000,0.001012,1.000,0.013,15.321,20.000,180.000,0.000029,45.628,2,0.000
31,custom,17.933,0.000000,0.000,0.000000,0.600000,0.000000,0.001250,1.000,0.019,15.238,20.000,180.000,0.000029,45.186,2,0.000
