tick,stage,speed_kph,steering_cmd_norm,steering_wheel_deg,steering_input,throttle_cmd,brake_cmd,lane_offset,lane_confidence,route_heading_error_deg,route_lookahead_m,route_speed_target_kph,route_curve_speed_cap_kph,route_preview_curvature,route_preview_distance_m,route_progress_index,sensor_near_offset,sensor_far_offset,sensor_heading_hint,sensor_curvature_hint,sensor_width_norm,sensor_sample_count,sensor_speed_target_kph,sensor_curve_speed_cap_kph,sensor_obstacle_speed_cap_kph,sensor_lateral_accel_cap_kph,sensor_depth_min_m,sensor_close_fraction,sensor_lateral_accel_mps2,imitation_pred_norm,imitation_speed_target_kph,imitation_blend,control_phase,throttle_cap,damage
41,custom,6.736,0.045566,-143.064,0.345566,0.000000,0.000000,-1.000000,1.000,-168.674,13.216,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.586582,0.000
42,custom,6.553,-0.254434,-18.864,0.045566,0.000000,0.000000,-1.000000,1.000,-167.596,13.183,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.503025,0.000
43,custom,5.929,-0.554434,105.336,-0.254434,0.310714,0.000000,-1.000000,1.000,-168.383,13.070,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_power,0.362495,0.000
44,custom,17.513,-0.844052,219.240,-0.551025,0.000000,0.380000,-1.000000,1.000,-172.650,15.162,8.000,180.000,0.000000,44.784,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_trail_brake,0.214903,0.000
45,custom,5.873,-0.544052,340.191,-0.843127,0.319027,0.000000,-0.392517,1.000,179.339,13.060,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_power,0.367602,0.000
46,custom,20.449,-0.244052,225.238,-0.544052,0.000000,0.380000,0.308716,1.000,172.459,15.692,8.000,180.000,0.000000,47.597,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_trail_brake,0.507562,0.000
47,custom,7.595,0.055948,101.038,-0.244052,0.000000,0.000000,0.602872,1.000,167.509,13.371,8.000,180.000,0.000000,35.279,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.583010,0.000
48,custom,7.456,0.355948,-23.162,0.055948,0.000000,0.000000,0.632685,1.000,167.159,13.346,8.000,180.000,0.000000,35.145,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.457327,0.000
49,custom,7.171,0.655948,-137.067,0.352538,0.000000,0.000000,0.495697,1.000,168.707,13.295,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.311832,0.000
50,custom,7.167,0.879582,-260.754,0.651478,0.000000,0.000000,0.140286,1.000,172.647,13.294,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.196203,0.000
