tick,stage,speed_kph,steering_cmd_norm,steering_wheel_deg,steering_input,throttle_cmd,brake_cmd,lane_offset,lane_confidence,route_heading_error_deg,route_lookahead_m,route_speed_target_kph,route_curve_speed_cap_kph,route_preview_curvature,route_preview_distance_m,route_progress_index,sensor_near_offset,sensor_far_offset,sensor_heading_hint,sensor_curvature_hint,sensor_width_norm,sensor_sample_count,sensor_speed_target_kph,sensor_curve_speed_cap_kph,sensor_obstacle_speed_cap_kph,sensor_lateral_accel_cap_kph,sensor_depth_min_m,sensor_close_fraction,sensor_lateral_accel_mps2,imitation_pred_norm,damage
1,imitate,0.031,0.000000,0.000,0.000000,0.600000,0.000000,-0.001563,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,-0.001563,-0.001563,0.000000,0.000000,0.863542,6,40.000,50.000,240.000,240.000,107.000,0.000000,0.706712,-0.001719,2.513
2,imitate,19.407,0.000000,0.000,0.000000,0.600000,0.000000,-0.001563,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,-0.001563,-0.001563,0.000000,0.000000,0.864062,6,40.000,50.000,240.000,240.000,110.000,0.000000,5.079116,0.011913,2.513
3,imitate,27.063,-0.024329,0.000,0.000000,0.600000,0.000000,-0.001563,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,-0.001563,-0.001563,0.000000,0.000000,0.864062,6,40.000,50.000,240.000,240.000,115.000,0.000000,4.799739,-0.050088,2.513
4,imitate,33.261,-0.065097,13.381,-0.024329,0.600000,0.000000,-0.001563,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,-0.001563,-0.001563,0.000000,0.000000,0.863542,6,40.000,50.000,240.000,240.000,102.000,0.000000,5.172902,-0.093311,2.513
5,imitate,38.362,-0.079756,35.803,-0.065097,0.600000,0.000000,-0.001836,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,-0.002344,-0.001563,0.000273,-0.001367,0.864323,6,40.000,50.000,240.000,240.000,255.000,0.000000,4.992734,-0.093713,2.513
6,imitate,42.089,-0.027915,58.753,-0.112372,0.600000,0.000000,-0.001836,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,-0.002344,-0.001563,0.000273,-0.001367,0.863802,6,40.000,50.000,240.000,240.000,255.000,0.000000,3.484889,0.011990,2.513
7,imitate,44.034,-0.069671,55.733,-0.103332,0.600000,0.000000,-0.001563,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,-0.001563,-0.001563,0.000000,0.000000,0.864062,6,40.000,50.000,240.000,240.000,255.000,0.000000,1.598915,-0.097760,2.513
8,imitate,41.908,-0.024385,60.748,-0.098763,0.600000,0.000000,-0.001563,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,-0.001563,-0.001563,0.000000,0.000000,0.864062,6,40.000,50.000,240.000,240.000,255.000,0.000000,0.451724,0.011411,2.513
