tick,stage,speed_kph,steering_cmd_norm,steering_wheel_deg,steering_input,throttle_cmd,brake_cmd,lane_offset,lane_confidence,route_heading_error_deg,route_lookahead_m,route_speed_target_kph,route_curve_speed_cap_kph,route_preview_curvature,route_preview_distance_m,route_progress_index,damage
1,custom,0.221,0.000000,0.000,0.000000,0.600000,0.000000,-0.000284,1.000,-0.021,12.040,45.000,180.000,0.000031,35.000,0,0.000
2,custom,0.389,0.000000,0.000,0.000000,0.600000,0.000000,-0.000355,1.000,-0.023,12.070,45.000,180.000,0.000031,35.000,0,0.000
3,custom,0.418,0.000000,0.000,0.000000,0.600000,0.000000,-0.000238,1.000,-0.020,12.075,45.000,180.000,0.000031,35.000,0,0.000
4,custom,1.381,0.000000,0.000,0.000000,0.600000,0.000000,-0.000421,1.000,-0.027,12.249,45.000,180.000,0.000031,35.000,0,0.000
5,custom,2.329,0.000000,0.000,0.000000,0.600000,0.000000,-0.000718,1.000,-0.036,12.421,45.000,180.000,0.000031,35.000,0,0.000
6,custom,3.308,0.000000,0.000,0.000000,0.600000,0.000000,-0.000303,1.000,-0.023,12.597,45.000,180.000,0.000031,35.000,0,0.000
7,custom,4.311,0.000000,0.000,0.000000,0.600000,0.000000,-0.000413,1.000,-0.026,12.778,45.000,180.000,0.000031,35.000,0,0.000
8,custom,5.051,0.000000,0.000,0.000000,0.600000,0.000000,-0.000750,1.000,-0.037,12.912,45.000,180.000,0.000031,35.000,0,0.000
9,custom,5.913,0.000000,0.000,0.000000,0.600000,0.000000,-0.000469,1.000,-0.028,13.068,45.000,180.000,0.000031,35.000,0,0.000
10,custom,6.793,0.000000,0.000,0.000000,0.600000,0.000000,-0.000451,1.000,-0.028,13.226,45.000,180.000,0.000031,35.000,0,0.000
11,custom,7.532,0.000000,0.000,0.000000,0.600000,0.000000,-0.000514,1.000,-0.030,13.360,45.000,180.000,0.000031,35.218,0,0.000
12,custom,7.917,0.000000,0.000,0.000000,0.600000,0.000000,-0.000439,1.000,-0.027,13.429,45.000,180.000,0.000031,35.587,0,0.000
13,custom,8.475,0.000000,0.000,0.000000,0.600000,0.000000,-0.000344,1.000,-0.024,13.530,45.000,180.000,0.000031,36.122,0,0.000
14,custom,9.043,0.000000,0.000,0.000000,0.600000,0.000000,-0.000293,1.000,-0.022,13.633,45.000,180.000,0.000031,36.666,0,0.000
15,custom,9.503,0.000000,0.000,0.000000,0.600000,0.000000,-0.000319,1.000,-0.023,13.716,45.000,180.000,0.000031,37.107,1,0.000
16,custom,9.939,0.000000,0.000,0.000000,0.600000,0.000000,-0.000312,1.000,-0.023,13.795,45.000,180.000,0.000031,37.525,1,0.000
